created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sun Jan 07 12:22:08 +0000 2024,1743971276522410152,Kekayaan alam adalah harga mati. Wajib untuk selalu dilindungi Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/Jj2jjQhokV,0,0,0,1,in,1703390922967490560,1743971276522410152,JaKrissy80427,https://twitter.com/JaKrissy80427/status/1743971276522410152
Sun Jan 07 12:21:28 +0000 2024,1743971109396156435,Keamanan indonesia merupakan satu hal yang penting maka harus ada pembaruan pertahanan negara Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/IL55r16yaV,0,0,0,1,in,1703390922967490560,1743971109396156435,JaKrissy80427,https://twitter.com/JaKrissy80427/status/1743971109396156435
Sun Jan 07 12:20:51 +0000 2024,1743970953904955732,"Panggung debat akan milik paslon 02, Prabowo Gibran akan siap mengutuk pertahanan lawan dengan sudah mempersiapkan gagasan dan strategik jitu   #GemoySamsul02 #WaktunyaPrabowo LGCG Istora Senayan #GDA2024 Jepang Barat Shibal #SoloLeveling Minggu Sore https://t.co/RlPh3szPFI",0,0,0,1,in,1681114570402975744,1743970953904955732,Ksyailenda,https://twitter.com/Ksyailenda/status/1743970953904955732
Sun Jan 07 12:20:41 +0000 2024,1743970910112305524,Habisi koruptor yang jadi biang penghambat pembangunan Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/Typ8EK5jl1,0,0,0,1,in,1703390922967490560,1743970910112305524,JaKrissy80427,https://twitter.com/JaKrissy80427/status/1743970910112305524
Sun Jan 07 12:19:53 +0000 2024,1743970712514146786,#MIDIA • 🥟  Fotos de imprensa do Hyunjin e Stray Kids no GDA 2024 ❤️ [2/2]  #Hyunjin #현진 @Stray_Kids ⭐️ https://t.co/skMEmLo0Ey,0,0,0,4,pt,1697093914203770880,1743970699125895546,CliqueHyunjin,https://twitter.com/CliqueHyunjin/status/1743970712514146786
Sun Jan 07 12:19:50 +0000 2024,1743970699125895546,#MIDIA • 🥟  Fotos de imprensa do Hyunjin e Stray Kids no GDA 2024 ❤️ [1/2]  #Hyunjin #현진 @Stray_Kids ⭐️ https://t.co/dt9lDu6iGP,2,1,3,38,pt,1697093914203770880,1743970699125895546,CliqueHyunjin,https://twitter.com/CliqueHyunjin/status/1743970699125895546
Sun Jan 07 12:18:39 +0000 2024,1743970398277173633,Seventeen - Super.  Bukan Carats doang yang ngereog. Semuanyaaa. 🫠   #GDA2024 #GDAinJakarta  #GoldenDiscAwards https://t.co/8bPU097PVN,0,1,0,1,in,1548642807899795456,1743941019681579142,_catwonwoo,https://twitter.com/_catwonwoo/status/1743970398277173633
Sun Jan 07 12:18:31 +0000 2024,1743970368812118419,Harus berani demi keamanan dan kedaulatan indonesia dari para koruptor Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/iuTRm3qHrC,0,0,0,1,in,1707879952257871872,1743970368812118419,JKanisha799,https://twitter.com/JKanisha799/status/1743970368812118419
Sun Jan 07 12:17:59 +0000 2024,1743970230827925633,indonesia negara yang kaya jangan mau diambil kekayaannya oleh pihak asing Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/FcJXofOptk,0,0,0,1,in,1707879952257871872,1743970230827925633,JKanisha799,https://twitter.com/JKanisha799/status/1743970230827925633
Sun Jan 07 12:17:53 +0000 2024,1743970208010973265,"(HELP RT) One of korean fansite curse and mad over woman audiences on GDA Jakarta. If you ever see this man going to your country &amp  attending concert, please call security asap bcs he’s yelling while svt members speech. #GoldenDiscAwards #GDA2024   https://t.co/KxfuM5eg6A",0,0,0,0,en,1513238288907534338,1743970208010973265,langrial_humza,https://twitter.com/langrial_humza/status/1743970208010973265
Sun Jan 07 12:17:15 +0000 2024,1743970049172676886,Jaga pertahanan indonesia dengan meningkatkan keamanannya  Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/ZRY5HzzU6N,0,0,0,1,in,1707879952257871872,1743970049172676886,JKanisha799,https://twitter.com/JKanisha799/status/1743970049172676886
Sun Jan 07 12:16:22 +0000 2024,1743969826568335731,Hancurkan korupsi untuk indonesia unggul Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/zedVoT1Z72,0,0,0,1,in,1707879952257871872,1743969826568335731,JKanisha799,https://twitter.com/JKanisha799/status/1743969826568335731
Sun Jan 07 12:16:22 +0000 2024,1743969825389748391,"semua fancam enhypen ku RIUH, RUSUH, TERIAK, KESURUPAN, MUNTAH, NANGIS, SHAKING😭😭😭  #GDA2024 #GDAinJakarta #HEESEUNG #JAKE https://t.co/9oPqBwRUsp",0,0,0,2,in,1292429390769295360,1743969825389748391,jaeyunjin_,https://twitter.com/jaeyunjin_/status/1743969825389748391
Sun Jan 07 12:16:12 +0000 2024,1743969783941636433,Malam debat Capres menjadi moment paling ditunggu. Paslon 02 menjadi tonggak pertahanan untuk bangsa indonesia dengan strategi dan diplomasi politik luar negeri 🔥  #GemoySamsul02 #WaktunyaPrabowo  LCGC Jepang Barat #GDA2024 #ENHYPEN Sore Minggu Kebun https://t.co/6MkZgQHGDZ,0,0,0,0,in,1679533423772463104,1743969783941636433,prayudhang,https://twitter.com/prayudhang/status/1743969783941636433
Sun Jan 07 12:16:03 +0000 2024,1743969744557138196,"ميم توليسن جاوي - فنساءيت کۆرێا برݢادوه د اچارا جي.دي.أي 2024 جاکرتا، ايندۆنێسيا (مڠندوڠي ڤرکاتاءن لوچه)  Meme Tulisan Jawi - Fansite Korea bergaduh di acara GDA 2024 Jakarta, Indonesia (mengandungi perkataan lucah) https://t.co/RU1wYjElzS",0,0,1,3,und,3191956706,1743969744557138196,HafizulWananda,https://twitter.com/HafizulWananda/status/1743969744557138196
Sun Jan 07 12:15:26 +0000 2024,1743969589606953463,SEVENTEENが『GDA 2024』でアルバム大賞受賞、3曲豪華メドレーをトリで披露　　 https://t.co/w82YWBn6h7  #SEVENTEEN #GDA2024 #セブチ #ホシ #エスクプス,0,0,0,0,ja,907999193377075202,1743969589606953463,randomviews1,https://twitter.com/randomviews1/status/1743969589606953463
Sun Jan 07 12:15:16 +0000 2024,1743969550482452953,แผ่นใสติดสติ๊กเกอร์ ติดแท่งไฟ  ✨แผ่นละ  25 บาท  ✨หนา1.5มม   💚นัดรับคอน 127  💚ค่าส่ง 35/50   #SMAinBKK #The1stBDMA #ตลาดนัดnct #ตลาดนัดnct127  #ตลาดนัดnctdraem #NCT127_NEOCITY_THE_UNITYinBKK #GDA2024  #NCT127_NEOCITY_THE_UNITY https://t.co/1LNROrqKrW,0,0,0,0,th,990135339661475840,1743969550482452953,bbbear121,https://twitter.com/bbbear121/status/1743969550482452953
Sun Jan 07 12:15:00 +0000 2024,1743969483843359028,GDAでFATEの曲での パフォーマンスが観れて聴けて 興奮した✨🥹 FATEもダイスキだから うれしかったな❤️❤️  #GDA2024 #ENHYPEN  #FATE #BiteMe https://t.co/u1xmJBZRQc,0,0,0,1,ja,1473103190346596353,1743969483843359028,tomo_knsk_,https://twitter.com/tomo_knsk_/status/1743969483843359028
Sun Jan 07 12:14:55 +0000 2024,1743969462435426467,2024 #GoldenDiscAwards 配信・放送 #GDAinJakarta  U-NEXT（ネット） 見逃し中！  視聴手順・詳細はこちら ▶️https://t.co/jt9HHZKJKW  アワード候補者一覧 SEVENTEEN、SOL(TAEYANG / BIGBANG)、STAYC、Woody #GDA2024 211455,0,0,0,0,ja,1700371772133232640,1743969462435426467,Live_Stream_sky,https://twitter.com/Live_Stream_sky/status/1743969462435426467
Sun Jan 07 12:14:40 +0000 2024,1743969398090842333,jihoon gda 2024 minta diedit banget,0,1,0,0,in,1545411852150382592,1743969398090842333,woocheekss,https://twitter.com/woocheekss/status/1743969398090842333
Sun Jan 07 12:14:31 +0000 2024,1743969358609785229,a thread of jake going viral for serving his visual at gda 2024 https://t.co/nwWdozkMUA,23,1,461,2071,en,1491986817310412806,1743969358609785229,puppyun_,https://twitter.com/puppyun_/status/1743969358609785229
Sun Jan 07 12:14:10 +0000 2024,1743969271812661419,💜 ARMY amazing!!! 💜 #GDA2024 #gda #jungkook #JungKook_Seven #JungKook_GOLDEN #TikTok https://t.co/oCAXxFsLUF,0,0,0,0,en,1594084881541337090,1743969271812661419,Garmy2022Bts,https://twitter.com/Garmy2022Bts/status/1743969271812661419
Sun Jan 07 12:13:50 +0000 2024,1743969186517487629,"cakep banget nih paslon dukunganku Ganjar Mahfud, pake jaket bomber ala2 tentara. denger2 sih banyak makna nih, salah satunya adalah simbol perlawanan terhadap perang. selain itu desainnya juga kece.  #GanjarMahfud2024 #GanjarMahfudM3nangDebat #GDA2024  #NazarPemilu #DebatCapres https://t.co/jZGJMdS1C6",0,0,0,0,in,1691646092621086720,1743969186517487629,raffisptr__,https://twitter.com/raffisptr__/status/1743969186517487629
Sun Jan 07 12:13:29 +0000 2024,1743969101486395670,"Ini aku gak lagi ngacungin ls, gak bawa kertas tulisan apapun. Aku cuma mau videoin doi yang lagi asyik joged aja gamau ngeganggu. Eh, malah didadahin, ditunjuk gini. Maksudnya kamu udah tau aku ya yunjin?😭 #GDA #GDA2024 #GDAinJakarta #GDAJAKARTA #GoldenDiscAwards #YUNJIN https://t.co/3gswfVXgGQ",3,0,42,132,in,1925933702,1743969101486395670,fangirling_area,https://twitter.com/fangirling_area/status/1743969101486395670
Sun Jan 07 12:13:17 +0000 2024,1743969051112882685,Buat yg lagi viral itu si shibal mending jng dikasih panggung guys habis hujat langsung report aja akun nya kesel bgt deh pliss jga jng di follow😭ntr kesenengan mereka #fansite #GoldenDiscAwards2024 #GDA2024 #GDAinJakarta,0,0,0,0,in,1723324162704605184,1743969051112882685,onlyminkyy,https://twitter.com/onlyminkyy/status/1743969051112882685
Sun Jan 07 12:12:55 +0000 2024,1743968955868578085,Benahi masalah korupsi sehingga indonesia emas 2045 dapat terwujud Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/9HmZ7MiAiy,0,0,0,1,in,1702461576538959872,1743968955868578085,tashia62576,https://twitter.com/tashia62576/status/1743968955868578085
Sun Jan 07 12:12:54 +0000 2024,1743968955268768198,"Knet Bad attitude, Cybercrime bullying, RASISME now you know right? Bullying in Korean dramas is real, and here is an example of them Not admitting mistakes instead of playing victim #GDAJAKARTA #GDA2024 #GDAinJakarta  @daeri_hrb https://t.co/vGJOjMPv5e",0,0,0,1,en,1539911586919624705,1743968955268768198,Jeonnrljk,https://twitter.com/Jeonnrljk/status/1743968955268768198
Sun Jan 07 12:12:30 +0000 2024,1743968850688061503,@newjeans_loop One of the best photos from GDA2024,0,0,0,3,en,1540339187001397248,1743931035019296844,tunCpPfIwnkk81J,https://twitter.com/tunCpPfIwnkk81J/status/1743968850688061503
Sun Jan 07 12:12:21 +0000 2024,1743968814533095615,Jangan mau kekayaan dalam negeri di ambil  Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/Sg1hnZ55lY,0,0,0,1,in,1702461576538959872,1743968814533095615,tashia62576,https://twitter.com/tashia62576/status/1743968814533095615
Sun Jan 07 12:12:20 +0000 2024,1743968809747153244,#MIDIA • Fotos de imprensa do Lee Know e Stray Kids no GDA 2024! 🥰  #Leeknow #리노 @Stray_Kids ⭐️ https://t.co/hM2Iik08RX,0,0,2,34,pt,1575111465102725122,1743968809747153244,LeeKnowBrazil,https://twitter.com/LeeKnowBrazil/status/1743968809747153244
Sun Jan 07 12:11:52 +0000 2024,1743968695037366702,Tingkatkan persenjataan di indonesia untuk ke amanan indonesia yang lebih baik Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/1Q1gQNCxqi,0,0,0,1,in,1702461576538959872,1743968695037366702,tashia62576,https://twitter.com/tashia62576/status/1743968695037366702
Sun Jan 07 12:11:51 +0000 2024,1743968687642771596,"Knet Bad attitude, Cybercrime bullying, RASISME now you know right? Bullying in Korean dramas is real, and here is an example of them Not admitting mistakes instead of playing victim #GDAJAKARTA #GDA2024 #GDAinJakarta https://t.co/MquNMedBjE",0,0,1,1,en,1539911586919624705,1743968687642771596,Jeonnrljk,https://twitter.com/Jeonnrljk/status/1743968687642771596
Sun Jan 07 12:11:40 +0000 2024,1743968642247889080,Steamed Mingyu 💦 @pledis_17 #SEVENTEEN #MINGYU #seventeenfanart #GDAinJakarta #GDA2024 https://t.co/yAFj1Gw1Tm,8,1,147,324,tl,1593441770,1743968642247889080,cathyourdreams,https://twitter.com/cathyourdreams/status/1743968642247889080
Sun Jan 07 12:11:18 +0000 2024,1743968551546065258,Hancurkan korupsi di indonesia bersama dengan ahlinya Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/bAa5DpN7S6,0,0,0,1,in,1702461576538959872,1743968551546065258,tashia62576,https://twitter.com/tashia62576/status/1743968551546065258
Sun Jan 07 12:11:02 +0000 2024,1743968481773822424,#LeeJunho di acara #GoldenDiscAwards2024 😍  TUAN MUDA LEE JUNHO 😍 #GDA2024 #GDAinJakarta #GoldenDiscAwards https://t.co/cwhkMxvmCt,1,3,118,341,in,3098907870,1743968481773822424,MyKoreanDramaID,https://twitter.com/MyKoreanDramaID/status/1743968481773822424
Sun Jan 07 12:10:55 +0000 2024,1743968454506611075,Yuk paslon 02 Pak Gemoy pasti bisa buat keok lawan. Keluarkan jiwa nasionalis dan patriotikmu untuk NKRI buktikan kalo pertahanan akan menjadi akhir dari kebebasan  #GemoySamsul02 #WaktunyaPrabowo #SoloLeveling Solo Minggu #aespa17thWin #ENHYPEN #GDA2024 Jepang Barat https://t.co/ZUj2edL9iH,0,0,0,0,in,619769559,1743968454506611075,darwintenedero1,https://twitter.com/darwintenedero1/status/1743968454506611075
Sun Jan 07 12:10:26 +0000 2024,1743968332460753367,"240106 - GDA Golden Disc Awards 2024 in Jakarta  Zerobaseone - Zhanghao &amp  Han Yujin #제로베이스원 #장하오 #한유진   Hao is so brighttt and he greet fans very excitedly, while Yujin look really adorable like a lost bunny 🐰  #GDA #GDA2024 #GOLDENDISCAWARDS #GDAINJAKARTA https://t.co/UT9BM3ankL",0,1,1,2,en,128132198,1743874068238233921,ClayCindy,https://twitter.com/ClayCindy/status/1743968332460753367
Sun Jan 07 12:10:13 +0000 2024,1743968278643687824,"Mau bikin thread beberapa idol notice aku di GDA 🫠 (maaf kepedean, tp emg gua bediri di baredicade🥹) #GoldenDiscAwards2024 #GDA2024 #GDAinJakarta  DK, seungkwan, mingyu, hanni 🫶🏻🥹 https://t.co/7yZOPRWAv1",2,1,61,178,in,1017391249408458752,1743968278643687824,boy_seagul,https://twitter.com/boy_seagul/status/1743968278643687824
Sun Jan 07 12:09:29 +0000 2024,1743968092374647181,"HELP RT aku kehilangan doll mini Mingyu kemarin pas di GDA huhu Minta tolong kalo ada yang liat atau menemukan di sekitaran CAT 2 atau tempat lain, bisa mention/dm yaa. Makasih banyak😭😭😭 kalo nemu bakal aku kasih hadiah🥹🥹 #GoldenDiscAwards2024 #GDA #GDAinJakarta #GDA2024 https://t.co/dcVH3p5oor",3,3,29,16,in,1277424199,1743968092374647181,seacrunchs,https://twitter.com/seacrunchs/status/1743968092374647181
Sun Jan 07 12:08:31 +0000 2024,1743967852133241079,mau nanya acara #GDA2024 ini tuh acara internasional atau cuman buat artist korea doang? kok acaranya di luar negara korea??,0,0,0,0,in,1708420081817120768,1743967852133241079,perfectbboy,https://twitter.com/perfectbboy/status/1743967852133241079
Sun Jan 07 12:07:50 +0000 2024,1743967680074580448,"4 Penampilan Cover Stage yang Mengejutkan di Golden Disc Awards ke-38, Ada Yeonjun TXT hingga ZEROBASEONE  #GoldenDiscAwards #GoldenDiscAwards2024 #GDA2024 #GDAinJakarta #GoldenDiscAwardsJakarta #TXTInGDA2024 #ZEROBASEONE_gda #STAYC #BOYNEXTDOORinGDA  https://t.co/FRkZApef7S",0,0,0,0,in,1476558232793407494,1743967680074580448,Skyoursb,https://twitter.com/Skyoursb/status/1743967680074580448
Sun Jan 07 12:07:46 +0000 2024,1743967662332690665,"😵‍💫😵‍💫😵‍💫 dia yg dance gw yg capeee, nih buat ibuuk @deamidala   #hyunjin #straykids #GDA2024 https://t.co/v9ux7PNqxE",0,1,0,1,in,86522889,1743967662332690665,ntasp,https://twitter.com/ntasp/status/1743967662332690665
Sun Jan 07 12:07:24 +0000 2024,1743967570905169957,PREDIKSI TOGEL TOTO MACAU 5D SEASON 2 – 06 JANUARI 2024 AM : 3 4 8 0 2 CB 2D : 3 &amp  0 5D : 24380*02843*38204 4D : 2438*4820*3480*0284 3D : 043*034*480*803*348 2D : 38*04*43*34*83*80 SHIO : TIKUS TWIN : 44 #TTM5D #TOTOMACAU5D #YUPITOTO #SLOTGACOR #GDA2024 #GDAinJakarta #nazarpemilu https://t.co/iMWF2LUHHr,0,0,0,0,in,1564996124397580289,1743967570905169957,yupitoto,https://twitter.com/yupitoto/status/1743967570905169957
Sun Jan 07 12:06:59 +0000 2024,1743967464889647480,"COSÌ SI FA, QUESTA È LA MENTALITÀ, QUESTA DEVE ESSERE L’ITALIA. #Abhiya #BoycottMaldives #ChennaiRains #DementiaHitler #ElSed  #FFXIVFanFest #GDA2024  #homemade #InterVerona #January6th  #Kalaignar100 #LAMH #MaskedSingerUK #nsfwtwt #OTDirecto6E #PorDee #Qubic #StarAcademy",0,2,1,4,it,1502044332265721866,1743967464889647480,OSK33916998,https://twitter.com/OSK33916998/status/1743967464889647480
Sun Jan 07 12:06:25 +0000 2024,1743967322786890051,わーい‼ GDA2024のライブ配信が見れる💕  どこで見れるか視聴方法探したー  ☑️https://t.co/d4gdoJ1wHR  生配信だけじゃなく見逃し配信も視聴できるー😆  ゴールデンディスクアワード出演者が豪華すぎるー  #PR #GDA2024 #ゼベワン #ZB1 #ソンハンビン #ゴヌク,0,0,0,0,ja,1588541194966994944,1743967322786890051,sakurakusa396,https://twitter.com/sakurakusa396/status/1743967322786890051
Sun Jan 07 12:06:24 +0000 2024,1743967315958591912,"CALON wakil presiden  (cawapres) nomor urut 2 Gibran Rakabuming Raka menonton Golden Disc  Awards (GDA) 2024 di Jakarta International Stadium (JIS), Jakarta Utara,  Sabtu (6/1) malam.    Sumber: https://t.co/5lZmo0aWuq",0,0,0,0,in,68930552,1743967315958591912,mediaindonesia,https://twitter.com/mediaindonesia/status/1743967315958591912
Sun Jan 07 12:04:57 +0000 2024,1743966952325017920,Hajar terus koruptor di negeri ini Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/hPrxFA3OWY,0,0,0,1,in,1706403830261489664,1743966952325017920,daniele_tr15169,https://twitter.com/daniele_tr15169/status/1743966952325017920
Sun Jan 07 12:04:26 +0000 2024,1743966823094296653,Keluarkan stretegi jitu paslon 02. Giliran panggungnya Prabowo yang menguasai tema debat Capres kali ini   #GemoySamsul02 #WaktunyaPrabowo LCGC #GDA2024 #ENHYPEN #SoloLeveling Sore Minggu Shibal https://t.co/Lvh9omhs1W,0,0,0,0,in,1678928429650173952,1743966823094296653,hartonosam,https://twitter.com/hartonosam/status/1743966823094296653
Sun Jan 07 12:04:26 +0000 2024,1743966820674212233,Jaga wilayalah laut dari para pencuri ilegal yang ingin mengambil kekayaan alamnya Jepang Barat Hamza #GanjarMahfud2024 Shibal #GDA2024 Korea Pasutri Gaje Pengamat LCGC@ganjarpranowo @mohmahfudmd #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/lPJJpqUYrD,0,0,0,1,in,1706403830261489664,1743966820674212233,daniele_tr15169,https://twitter.com/daniele_tr15169/status/1743966820674212233
